BillType,CgstRate,CustomerId,Date,Discount,GstAmount,Id,IgstRate,ItemDescription,MakingCharges,Metal,Purity,RatePerGram,SgstRate,Status,SubTotal,TotalAmount,Weight
PAKKA,1.5,C04641,2025-12-02,1163,1566.56,INV-005680,0,Gold Mangalsutra 22K,237,GOLD,22K,6553,1.5,PAID,52218.83,53785.39,8.11
PAKKA,1.5,C02778,2024-07-15,1862,3277.14,INV-005681,0,Gold Chain 22K,349,GOLD,18K,7354,1.5,PAID,109238.24,112515.38,15.06
KACHA,1.5,C03110,2024-01-18,1257,988.86,INV-005682,0,Gold Bangle 22K,146,GOLD,22K,6842,1.5,PAID,32962.16,33951.02,4.98
KACHA,1.5,C02820,2024-12-02,477,50.66,INV-005683,0,Silver Ring,253,SILVER,999,92,1.5,PAID,1688.68,1739.34,20.79
KACHA,1.5,C07768,2025-03-04,1973,504.22,INV-005684,0,Gold Pendant 18K,492,GOLD,24K,7652,1.5,PAID,16807.28,17311.50,2.39
PAKKA,1.5,C08665,2025-01-11,2678,43.72,INV-005685,0,Silver Idol,154,SILVER,999,84,1.5,PAID,1457.6,1501.32,47.4
PAKKA,1.5,C06218,2025-05-17,2140,4286.82,INV-005686,0,Gold Bangle 22K,197,GOLD,24K,7607,1.5,PAID,142894.28,147181.10,19.04
KACHA,1.5,C01961,2024-04-17,2304,4237.18,INV-005687,0,Gold Pendant 18K,404,GOLD,24K,6885,1.5,PAID,141239.15,145476.33,20.79
PAKKA,1.5,C02317,2025-01-26,2668,7796.40,INV-005688,0,Gold Nose Pin 22K,482,GOLD,24K,7041,1.5,PAID,259880.02,267676.42,37.22
PAKKA,1.5,C03930,2024-01-01,806,122.62,INV-005689,0,Silver Idol,330,SILVER,999,102,1.5,PAID,4087.48,4210.10,44.74
KACHA,1.5,C09927,2024-07-24,2142,10602.30,INV-005690,0,Gold Chain 22K,297,GOLD,24K,7007,1.5,PAID,353409.9,364012.20,50.7
PAKKA,1.5,C04279,2024-04-21,2088,-43.76,INV-005691,0,Silver Glass Set,280,SILVER,999,101,1.5,PAID,-1458.54,-1502.30,3.46
PAKKA,1.5,C06628,2024-08-07,2901,10996.24,INV-005692,0,Gold Pendant 18K,338,GOLD,24K,7296,1.5,PAID,366541.64,377537.88,50.59
PAKKA,1.5,C01030,2024-10-05,2011,651.82,INV-005693,0,Gold Bracelet 22K,442,GOLD,18K,7081,1.5,PAID,21727.49,22379.31,3.29
KACHA,1.5,C07372,2024-12-25,1720,-15.18,INV-005694,0,Silver Chain,174,SILVER,999,109,1.5,PENDING,-506.14,-521.32,9.54
PAKKA,1.5,C06211,2024-09-12,762,8.12,INV-005695,0,Silver Ring,431,SILVER,999,75,1.5,PAID,270.5,278.62,8.02
PAKKA,1.5,C06683,2025-01-26,1097,10257.74,INV-005696,0,Gold Necklace 22K,494,GOLD,22K,7406,1.5,PAID,341924.5,352182.24,46.25
KACHA,1.5,C02508,2025-10-09,2196,4262.48,INV-005697,0,Gold Mangalsutra 22K,284,GOLD,24K,6893,1.5,PAID,142082.77,146345.25,20.89
KACHA,1.5,C02938,2024-12-19,1926,5454.58,INV-005698,0,Gold Bracelet 22K,141,GOLD,22K,7708,1.5,PENDING,181819.56,187274.14,23.82
KACHA,1.5,C08764,2025-03-25,80,10673.62,INV-005699,0,Gold Earrings 22K,484,GOLD,18K,7235,1.5,PAID,355787.2,366460.82,49.12
PAKKA,1.5,C08630,2024-11-19,2082,7716.88,INV-005700,0,Gold Bangle 22K,125,GOLD,22K,6570,1.5,PAID,257229.5,264946.38,39.45
PAKKA,1.5,C08256,2025-01-20,1100,7428.84,INV-005701,0,Gold Necklace 22K,363,GOLD,18K,7718,1.5,PAID,247628.24,255057.08,32.18
PAKKA,1.5,C06709,2025-07-28,1163,4260.20,INV-005702,0,Gold Pendant 18K,492,GOLD,24K,7435,1.5,PENDING,142006.65,146266.85,19.19
PAKKA,1.5,C04159,2025-07-05,1547,4125.26,INV-005703,0,Gold Bracelet 22K,104,GOLD,22K,6872,1.5,PAID,137508.84,141634.10,20.22
KACHA,1.5,C02398,2025-10-14,28,1142.84,INV-005704,0,Gold Bangle 22K,415,GOLD,18K,7727,1.5,PAID,38094.76,39237.60,4.88
PAKKA,1.5,C09585,2025-04-10,2221,5577.68,INV-005705,0,Gold Bangle 22K,325,GOLD,18K,7462,1.5,PENDING,185922.54,191500.22,25.17
PAKKA,1.5,C01558,2025-08-24,2507,50.98,INV-005706,0,Silver Thali,217,SILVER,999,94,1.5,PAID,1699.36,1750.34,42.44
PAKKA,1.5,C00988,2025-04-25,559,8592.98,INV-005707,0,Gold Nose Pin 22K,462,GOLD,22K,6906,1.5,PAID,286432.94,295025.92,41.49
KACHA,1.5,C03804,2025-09-06,1114,10786.94,INV-005708,0,Gold Ring 22K,319,GOLD,18K,7481,1.5,PAID,359564.77,370351.71,48.17
PAKKA,1.5,C03429,2024-02-17,1144,5197.74,INV-005709,0,Gold Anklet 22K,323,GOLD,24K,7615,1.5,PAID,173257.9,178455.64,22.86
PAKKA,1.5,C05799,2024-07-31,1393,61.84,INV-005710,0,Silver Coin 999,261,SILVER,999,108,1.5,PAID,2061.56,2123.40,29.57
KACHA,1.5,C09031,2024-10-12,347,1788.66,INV-005711,0,Gold Bracelet 22K,117,GOLD,24K,7435,1.5,PAID,59621.75,61410.41,8.05
KACHA,1.5,C08432,2025-01-08,316,8539.68,INV-005712,0,Gold Necklace 22K,283,GOLD,22K,7171,1.5,PAID,284655.7,293195.38,39.7
KACHA,1.5,C06065,2025-02-05,986,11035.48,INV-005713,0,Gold Anklet 22K,403,GOLD,24K,7647,1.5,PAID,367849.46,378884.94,48.18
PAKKA,1.5,C05896,2025-10-24,1438,121.42,INV-005714,0,Silver Chain,201,SILVER,999,105,1.5,PAID,4047.65,4169.07,50.33
PAKKA,1.5,C02981,2025-12-09,1145,11326.12,INV-005715,0,Gold Ring 22K,134,GOLD,22K,7496,1.5,PAID,377537,388863.12,50.5
KACHA,1.5,C02299,2024-10-12,2233,815.82,INV-005716,0,Gold Ring 22K,178,GOLD,18K,6964,1.5,PAID,27193.8,28009.62,4.2
KACHA,1.5,C06433,2024-03-23,1799,14.24,INV-005717,0,Silver Ring,459,SILVER,999,108,1.5,PAID,474.4,488.64,16.8
PAKKA,1.5,C00945,2024-05-20,1475,18.40,INV-005718,0,Silver Bangle,231,SILVER,999,82,1.5,PAID,613.3,631.70,22.65
KACHA,1.5,C05336,2025-04-04,1758,11.00,INV-005719,0,Silver Glass Set,431,SILVER,999,106,1.5,PAID,366.88,377.88,15.98
PAKKA,1.5,C08884,2024-04-28,2768,26.38,INV-005720,0,Silver Idol,189,SILVER,999,92,1.5,PAID,879.28,905.66,37.59
PAKKA,1.5,C01443,2024-01-21,161,5991.20,INV-005721,0,Gold Bangle 22K,254,GOLD,18K,6534,1.5,PAID,199706.7,205697.90,30.55
KACHA,1.5,C02735,2024-08-22,1374,8723.48,INV-005722,0,Gold Earrings 22K,104,GOLD,18K,7786,1.5,PENDING,290782.86,299506.34,37.51
KACHA,1.5,C09763,2024-04-28,289,863.80,INV-005723,0,Gold Bracelet 22K,137,GOLD,22K,7328,1.5,PAID,28793.6,29657.40,3.95
PAKKA,1.5,C03016,2024-02-18,1006,6076.50,INV-005724,0,Gold Ring 22K,460,GOLD,18K,6672,1.5,PAID,202549.68,208626.18,30.44
PAKKA,1.5,C03554,2025-04-01,1490,2169.68,INV-005725,0,Gold Necklace 22K,267,GOLD,22K,7685,1.5,PENDING,72322.45,74492.13,9.57
PAKKA,1.5,C00654,2025-04-27,2851,-32.52,INV-005726,0,Silver Thali,470,SILVER,999,95,1.5,PAID,-1084.25,-1116.77,13.65
PAKKA,1.5,C04039,2025-08-14,1681,30.44,INV-005727,0,Silver Bangle,220,SILVER,999,94,1.5,PAID,1014.96,1045.40,26.34
KACHA,1.5,C08932,2024-10-09,272,110.06,INV-005728,0,Silver Payal,245,SILVER,999,98,1.5,PAID,3668.58,3778.64,37.71
KACHA,1.5,C03698,2024-04-20,2508,7745.60,INV-005729,0,Gold Chain 22K,351,GOLD,18K,6655,1.5,PAID,258186.6,265932.20,39.12
KACHA,1.5,C05509,2024-07-07,827,8538.92,INV-005730,0,Gold Chain 22K,173,GOLD,24K,7072,1.5,PAID,284630.48,293169.40,40.34
PAKKA,1.5,C08718,2024-12-09,1631,3420.12,INV-005731,0,Gold Anklet 22K,261,GOLD,22K,6669,1.5,PENDING,114003.7,117423.82,17.3
KACHA,1.5,C01076,2025-11-13,750,6224.58,INV-005732,0,Gold Pendant 18K,493,GOLD,22K,7618,1.5,PAID,207485.86,213710.44,27.27
KACHA,1.5,C05730,2025-01-03,2684,2520.30,INV-005733,0,Gold Chain 22K,370,GOLD,18K,7099,1.5,PAID,84009.84,86530.14,12.16
PAKKA,1.5,C07731,2025-04-25,2667,8479.22,INV-005734,0,Gold Bracelet 22K,447,GOLD,24K,7534,1.5,PAID,282640.54,291119.76,37.81
PAKKA,1.5,C09172,2024-02-16,1725,7797.26,INV-005735,0,Gold Bracelet 22K,453,GOLD,24K,7764,1.5,PAID,259908.96,267706.22,33.64
KACHA,1.5,C02825,2024-12-30,1441,8121.18,INV-005736,0,Gold Nose Pin 22K,373,GOLD,18K,6508,1.5,PAID,270706.08,278827.26,41.76
PAKKA,1.5,C08120,2024-06-22,665,5362.60,INV-005737,0,Gold Bangle 22K,461,GOLD,18K,6690,1.5,PAID,178753.5,184116.10,26.75
KACHA,1.5,C04363,2025-07-28,2006,2855.28,INV-005738,0,Gold Chain 22K,447,GOLD,18K,7641,1.5,PAID,95176.06,98031.34,12.66
PAKKA,1.5,C05516,2025-12-24,490,5306.88,INV-005739,0,Gold Necklace 22K,355,GOLD,24K,7039,1.5,PAID,176895.85,182202.73,25.15
PAKKA,1.5,C03172,2025-03-04,759,10170.12,INV-005740,0,Gold Bangle 22K,409,GOLD,22K,6756,1.5,PAID,339003.88,349174.00,50.23
PAKKA,1.5,C00186,2025-01-27,1203,6820.44,INV-005741,0,Gold Bangle 22K,317,GOLD,22K,6858,1.5,PAID,227348.24,234168.68,33.28
KACHA,1.5,C02670,2024-05-17,68,7883.02,INV-005742,0,Gold Mangalsutra 22K,390,GOLD,24K,6943,1.5,PAID,262767.4,270650.42,37.8
KACHA,1.5,C05974,2025-06-01,1948,5928.64,INV-005743,0,Gold Bangle 22K,383,GOLD,24K,6921,1.5,PENDING,197621.38,203550.02,28.78
KACHA,1.5,C09923,2025-09-24,1832,2530.98,INV-005744,0,Gold Chain 22K,481,GOLD,24K,7155,1.5,PAID,84365.9,86896.88,11.98
PAKKA,1.5,C01482,2024-11-15,1017,91.74,INV-005745,0,Silver Bangle,222,SILVER,999,94,1.5,PENDING,3058.06,3149.80,40.99
KACHA,1.5,C01030,2025-03-18,1534,6108.02,INV-005746,0,Gold Ring 22K,326,GOLD,24K,6641,1.5,PAID,203600.44,209708.46,30.84
PAKKA,1.5,C08861,2025-07-03,1401,10617.66,INV-005747,0,Gold Bracelet 22K,495,GOLD,18K,7304,1.5,PAID,353922.32,364539.98,48.58
KACHA,1.5,C04370,2025-06-28,440,11187.62,INV-005748,0,Gold Chain 22K,309,GOLD,18K,7470,1.5,PAID,372920.8,384108.42,49.94
PAKKA,1.5,C08563,2025-07-22,475,7922.80,INV-005749,0,Gold Pendant 18K,429,GOLD,24K,6635,1.5,PAID,264093.35,272016.15,39.81
PAKKA,1.5,C08449,2025-01-09,1278,431.18,INV-005750,0,Gold Nose Pin 22K,294,GOLD,22K,7565,1.5,PENDING,14372.95,14804.13,2.03
PAKKA,1.5,C06040,2024-03-14,2385,72.34,INV-005751,0,Silver Ring,139,SILVER,999,92,1.5,PAID,2411.04,2483.38,50.62
KACHA,1.5,C09431,2024-07-08,379,29.12,INV-005752,0,Silver Bangle,100,SILVER,999,99,1.5,PENDING,970.38,999.50,12.62
KACHA,1.5,C05718,2025-03-21,144,2774.14,INV-005753,0,Gold Pendant 18K,238,GOLD,18K,6899,1.5,PAID,92471.61,95245.75,13.39
KACHA,1.5,C07239,2025-07-15,472,4773.82,INV-005754,0,Gold Pendant 18K,412,GOLD,18K,6655,1.5,PENDING,159127.6,163901.42,23.92
KACHA,1.5,C02771,2025-03-09,1019,17.90,INV-005755,0,Silver Payal,274,SILVER,999,92,1.5,PAID,596.36,614.26,14.58
PAKKA,1.5,C07854,2025-07-15,2461,61.70,INV-005756,0,Silver Bangle,456,SILVER,999,80,1.5,PENDING,2056.6,2118.30,50.77
KACHA,1.5,C04525,2024-06-16,1521,3349.76,INV-005757,0,Gold Ring 22K,308,GOLD,24K,7358,1.5,PAID,111658.72,115008.48,15.34
PAKKA,1.5,C09304,2025-06-15,332,23.80,INV-005758,0,Silver Thali,402,SILVER,999,93,1.5,PAID,793.54,817.34,7.78
KACHA,1.5,C05374,2025-10-27,1268,58.00,INV-005759,0,Silver Payal,487,SILVER,999,75,1.5,PAID,1933.25,1991.25,36.19
PAKKA,1.5,C08767,2025-03-27,1488,79.56,INV-005760,0,Silver Coin 999,375,SILVER,999,80,1.5,PAID,2651.8,2731.36,47.06
KACHA,1.5,C07633,2024-03-16,1344,7074.92,INV-005761,0,Gold Mangalsutra 22K,332,GOLD,24K,6899,1.5,PAID,235830.67,242905.59,34.33
KACHA,1.5,C07868,2025-12-16,999,113.50,INV-005762,0,Silver Payal,481,SILVER,999,106,1.5,PAID,3783.48,3896.98,40.58
PAKKA,1.5,C05307,2025-01-03,581,9189.92,INV-005763,0,Gold Earrings 22K,171,GOLD,24K,7520,1.5,PAID,306330.8,315520.72,40.79
PAKKA,1.5,C07789,2025-10-28,679,25.24,INV-005764,0,Silver Ring,167,SILVER,999,76,1.5,PENDING,841.56,866.80,17.81
KACHA,1.5,C09669,2025-03-04,1914,69.40,INV-005765,0,Silver Glass Set,264,SILVER,999,94,1.5,PAID,2313.04,2382.44,42.16
PAKKA,1.5,C00170,2024-05-12,478,106.98,INV-005766,0,Silver Idol,237,SILVER,999,86,1.5,PAID,3566.22,3673.20,44.27
PAKKA,1.5,C02783,2025-08-08,3,19.14,INV-005767,0,Silver Bangle,246,SILVER,999,90,1.5,PAID,638.1,657.24,4.39
PAKKA,1.5,C00601,2024-07-19,1596,1262.54,INV-005768,0,Gold Bracelet 22K,475,GOLD,24K,7323,1.5,PAID,42084.7,43347.24,5.9
KACHA,1.5,C00365,2024-03-12,2129,46.36,INV-005769,0,Silver Payal,274,SILVER,999,79,1.5,PENDING,1545.16,1591.52,43.04
KACHA,1.5,C07913,2024-04-05,2755,30.40,INV-005770,0,Silver Coin 999,436,SILVER,999,87,1.5,PAID,1013.1,1043.50,38.3
PAKKA,1.5,C00624,2024-12-25,1701,18.22,INV-005771,0,Silver Payal,183,SILVER,999,92,1.5,PAID,607.2,625.42,23.1
PAKKA,1.5,C00857,2025-10-25,576,356.34,INV-005772,0,Gold Bangle 22K,268,GOLD,18K,6623,1.5,PAID,11878.32,12234.66,1.84
PAKKA,1.5,C08819,2024-01-31,2653,-2.56,INV-005773,0,Silver Coin 999,436,SILVER,999,102,1.5,PAID,-85.20,-87.76,20.9
KACHA,1.5,C03298,2024-04-26,164,2314.04,INV-005774,0,Gold Necklace 22K,422,GOLD,22K,6864,1.5,PAID,77134.8,79448.84,11.2
PAKKA,1.5,C06894,2024-07-22,2809,5926.76,INV-005775,0,Gold Mangalsutra 22K,191,GOLD,18K,6546,1.5,PENDING,197558.68,203485.44,30.58
PAKKA,1.5,C02729,2024-12-14,103,7930.60,INV-005776,0,Gold Chain 22K,215,GOLD,18K,6835,1.5,PAID,264353.1,272283.70,38.66
KACHA,1.5,C09128,2025-03-13,2409,8385.90,INV-005777,0,Gold Chain 22K,267,GOLD,18K,6948,1.5,PAID,279529.92,287915.82,40.54
KACHA,1.5,C06232,2024-04-15,2228,1958.96,INV-005778,0,Gold Necklace 22K,469,GOLD,22K,6949,1.5,PAID,65298.85,67257.81,9.65
KACHA,1.5,C05126,2024-01-21,2837,9340.16,INV-005779,0,Gold Ring 22K,164,GOLD,24K,6737,1.5,PAID,311338.57,320678.73,46.61
PAKKA,1.5,C03050,2024-01-14,2186,4016.88,INV-005780,0,Gold Earrings 22K,174,GOLD,22K,7631,1.5,PAID,133896.11,137912.99,17.81
KACHA,1.5,C00967,2025-09-10,1690,5920.58,INV-005781,0,Gold Mangalsutra 22K,219,GOLD,24K,7580,1.5,PAID,197352.4,203272.98,26.23
PAKKA,1.5,C03579,2025-02-24,865,-2.60,INV-005782,0,Silver Glass Set,265,SILVER,999,80,1.5,PAID,-86.4,-89.00,6.42
KACHA,1.5,C04171,2025-01-22,1605,5.94,INV-005783,0,Silver Ring,395,SILVER,999,101,1.5,PAID,197.94,203.88,13.94
PAKKA,1.5,C09111,2024-01-25,90,6192.94,INV-005784,0,Gold Mangalsutra 22K,359,GOLD,18K,6549,1.5,PENDING,206431.52,212624.46,31.48
PAKKA,1.5,C06085,2025-07-11,493,7172.40,INV-005785,0,Gold Ring 22K,146,GOLD,18K,7392,1.5,PAID,239079.88,246252.28,32.39
KACHA,1.5,C01336,2025-05-25,2719,7464.30,INV-005786,0,Gold Bracelet 22K,419,GOLD,22K,6596,1.5,PAID,248809.72,256274.02,38.07
KACHA,1.5,C07400,2024-04-20,1246,3190.38,INV-005787,0,Gold Bangle 22K,421,GOLD,18K,7677,1.5,PAID,106345.92,109536.30,13.96
KACHA,1.5,C07915,2025-04-21,285,8576.64,INV-005788,0,Gold Mangalsutra 22K,105,GOLD,24K,7542,1.5,PAID,285888.06,294464.70,37.93
PAKKA,1.5,C03481,2024-11-19,48,8181.90,INV-005789,0,Gold Anklet 22K,487,GOLD,22K,6765,1.5,PAID,272730.25,280912.15,40.25
PAKKA,1.5,C08479,2024-08-27,1013,75.80,INV-005790,0,Silver Coin 999,460,SILVER,999,91,1.5,PAID,2526.44,2602.24,33.84
PAKKA,1.5,C08962,2025-12-16,633,-1.98,INV-005791,0,Silver Idol,369,SILVER,999,90,1.5,PAID,-66,-67.98,2.2
KACHA,1.5,C06845,2024-02-02,54,4345.34,INV-005792,0,Gold Chain 22K,324,GOLD,24K,7049,1.5,PAID,144844.99,149190.33,20.51
KACHA,1.5,C01878,2024-09-28,2073,8373.78,INV-005793,0,Gold Chain 22K,217,GOLD,24K,6787,1.5,PAID,279125.8,287499.58,41.4
PAKKA,1.5,C08085,2025-08-01,1412,101.76,INV-005794,0,Silver Thali,456,SILVER,999,96,1.5,PAID,3391.84,3493.60,45.29
KACHA,1.5,C01969,2025-09-29,1141,3656.42,INV-005795,0,Gold Chain 22K,290,GOLD,24K,6792,1.5,PAID,121880.44,125536.86,18.07
PAKKA,1.5,C08596,2024-06-03,1705,9581.18,INV-005796,0,Gold Bracelet 22K,332,GOLD,22K,7054,1.5,PAID,319372.38,328953.56,45.47
KACHA,1.5,C02785,2024-12-23,150,10211.08,INV-005797,0,Gold Nose Pin 22K,306,GOLD,22K,6855,1.5,PAID,340369.65,350580.73,49.63
KACHA,1.5,C04792,2025-06-30,1714,9263.42,INV-005798,0,Gold Ring 22K,320,GOLD,18K,7545,1.5,PAID,308780.95,318044.37,41.11
PAKKA,1.5,C09138,2025-07-18,967,6267.92,INV-005799,0,Gold Anklet 22K,345,GOLD,22K,7546,1.5,PAID,208930.42,215198.34,27.77
KACHA,1.5,C07367,2025-09-12,247,7207.72,INV-005800,0,Gold Bracelet 22K,186,GOLD,22K,7517,1.5,PENDING,240257.49,247465.21,31.97
KACHA,1.5,C07327,2024-11-29,962,6068.44,INV-005801,0,Gold Nose Pin 22K,382,GOLD,24K,6964,1.5,PAID,202281.32,208349.76,29.13
PAKKA,1.5,C08285,2024-08-16,1324,5208.10,INV-005802,0,Gold Nose Pin 22K,326,GOLD,22K,7269,1.5,PAID,173603.38,178811.48,24.02
PAKKA,1.5,C05983,2025-09-29,2761,-24.62,INV-005803,0,Silver Chain,496,SILVER,999,92,1.5,PAID,-820.6,-845.22,15.7
PAKKA,1.5,C04776,2025-01-22,1381,5704.68,INV-005804,0,Gold Mangalsutra 22K,489,GOLD,24K,7029,1.5,PENDING,190156.22,195860.90,27.18
KACHA,1.5,C04392,2024-11-17,153,9054.16,INV-005805,0,Gold Earrings 22K,222,GOLD,18K,6541,1.5,PAID,301805.33,310859.49,46.13
PAKKA,1.5,C04273,2024-03-03,228,3357.98,INV-005806,0,Gold Nose Pin 22K,142,GOLD,22K,6789,1.5,PAID,111932.5,115290.48,16.5
PAKKA,1.5,C01282,2024-10-20,448,5590.80,INV-005807,0,Gold Pendant 18K,487,GOLD,24K,7435,1.5,PAID,186360.1,191950.90,25.06
KACHA,1.5,C03389,2024-06-17,2086,42.00,INV-005808,0,Silver Idol,338,SILVER,999,101,1.5,PAID,1400.17,1442.17,31.17
KACHA,1.5,C02241,2025-10-10,1514,7648.06,INV-005809,0,Gold Ring 22K,144,GOLD,22K,7583,1.5,PAID,254935.4,262583.46,33.8
PAKKA,1.5,C02335,2024-12-30,799,3888.46,INV-005810,0,Gold Anklet 22K,314,GOLD,24K,6935,1.5,PENDING,129615.6,133504.06,18.76
PAKKA,1.5,C06668,2025-03-22,1610,9799.86,INV-005811,0,Gold Earrings 22K,463,GOLD,22K,7238,1.5,PAID,326662.02,336461.88,45.29
PAKKA,1.5,C05843,2025-10-14,552,4386.12,INV-005812,0,Gold Earrings 22K,334,GOLD,18K,7160,1.5,PAID,146204,150590.12,20.45
PAKKA,1.5,C07163,2024-04-03,457,22.04,INV-005813,0,Silver Coin 999,205,SILVER,999,91,1.5,PAID,734.44,756.48,10.84
PAKKA,1.5,C08337,2025-02-05,2605,-18.94,INV-005814,0,Silver Glass Set,301,SILVER,999,95,1.5,PENDING,-631.05,-649.99,17.61
PAKKA,1.5,C06883,2024-07-20,1047,66.96,INV-005815,0,Silver Bangle,453,SILVER,999,98,1.5,PAID,2232.32,2299.28,28.84
KACHA,1.5,C05081,2024-02-03,1337,74.40,INV-005816,0,Silver Payal,259,SILVER,999,84,1.5,PAID,2480.24,2554.64,42.36
KACHA,1.5,C02344,2024-05-27,2998,7391.46,INV-005817,0,Gold Nose Pin 22K,371,GOLD,22K,7442,1.5,PAID,246382.32,253773.78,33.46
KACHA,1.5,C07480,2025-04-06,1773,4218.74,INV-005818,0,Gold Bracelet 22K,316,GOLD,22K,7194,1.5,PAID,140624.5,144843.24,19.75
KACHA,1.5,C03020,2024-02-29,2789,9433.18,INV-005819,0,Gold Mangalsutra 22K,429,GOLD,24K,6872,1.5,PAID,314439.2,323872.38,46.1
KACHA,1.5,C03832,2024-09-07,145,63.40,INV-005820,0,Silver Idol,212,SILVER,999,77,1.5,PENDING,2113.66,2177.06,26.58
KACHA,1.5,C00005,2024-02-21,2670,-44.36,INV-005821,0,Silver Glass Set,345,SILVER,999,105,1.5,PAID,-1478.7,-1523.06,8.06
KACHA,1.5,C01808,2025-02-05,355,38.16,INV-005822,0,Silver Payal,364,SILVER,999,78,1.5,PAID,1271.82,1309.98,16.19
KACHA,1.5,C04390,2024-02-08,458,492.22,INV-005823,0,Gold Chain 22K,379,GOLD,24K,6729,1.5,PAID,16407.05,16899.27,2.45
PAKKA,1.5,C06367,2025-07-19,1134,9678.44,INV-005824,0,Gold Nose Pin 22K,301,GOLD,22K,7451,1.5,PAID,322614.91,332293.35,43.41
PAKKA,1.5,C06646,2024-12-14,2617,-17.88,INV-005825,0,Silver Payal,429,SILVER,999,75,1.5,PAID,-595.75,-613.63,21.23
PAKKA,1.5,C01826,2025-02-07,1407,1358.80,INV-005826,0,Gold Ring 22K,302,GOLD,22K,6600,1.5,PAID,45293,46651.80,7.03
PAKKA,1.5,C05974,2025-09-02,1841,5048.70,INV-005827,0,Gold Bangle 22K,137,GOLD,24K,7042,1.5,PAID,168289.88,173338.58,24.14
KACHA,1.5,C08076,2024-12-23,32,74.76,INV-005828,0,Silver Idol,199,SILVER,999,108,1.5,PAID,2492.24,2567.00,21.53
KACHA,1.5,C00661,2024-04-11,768,3683.92,INV-005829,0,Gold Ring 22K,375,GOLD,22K,6765,1.5,PAID,122797.65,126481.57,18.21
KACHA,1.5,C03695,2024-11-10,342,6.38,INV-005830,0,Silver Glass Set,467,SILVER,999,79,1.5,PENDING,212.69,219.07,1.11
KACHA,1.5,C07680,2024-12-22,1423,10961.00,INV-005831,0,Gold Bracelet 22K,291,GOLD,18K,7501,1.5,PAID,365366.86,376327.86,48.86
KACHA,1.5,C00944,2025-09-19,566,5882.84,INV-005832,0,Gold Mangalsutra 22K,181,GOLD,24K,7666,1.5,PENDING,196094.58,201977.42,25.63
KACHA,1.5,C01217,2025-01-13,780,978.62,INV-005833,0,Gold Anklet 22K,166,GOLD,18K,6687,1.5,PAID,32620.39,33599.01,4.97
PAKKA,1.5,C05027,2025-06-22,1433,-7.14,INV-005834,0,Silver Chain,184,SILVER,999,83,1.5,PENDING,-238.06,-245.20,12.18
KACHA,1.5,C04930,2025-03-08,168,7178.76,INV-005835,0,Gold Earrings 22K,401,GOLD,22K,7445,1.5,PAID,239291.95,246470.71,32.11
PAKKA,1.5,C08287,2024-03-13,2518,4273.92,INV-005836,0,Gold Earrings 22K,172,GOLD,22K,7102,1.5,PAID,142463.78,146737.70,20.39
PAKKA,1.5,C06813,2025-04-01,1516,8531.94,INV-005837,0,Gold Ring 22K,357,GOLD,18K,7255,1.5,PENDING,284397.8,292929.74,39.36
PAKKA,1.5,C08135,2024-03-07,2941,3.56,INV-005838,0,Silver Coin 999,327,SILVER,999,99,1.5,PENDING,118.4,121.96,27.6
PAKKA,1.5,C00856,2025-04-10,300,18.30,INV-005839,0,Silver Coin 999,335,SILVER,999,82,1.5,PAID,609.82,628.12,7.01
PAKKA,1.5,C01340,2025-09-25,2210,-28.58,INV-005840,0,Silver Coin 999,120,SILVER,999,84,1.5,PENDING,-952.64,-981.22,13.54
KACHA,1.5,C06874,2024-07-18,252,148.76,INV-005841,0,Silver Idol,478,SILVER,999,102,1.5,PAID,4958.8,5107.56,46.4
KACHA,1.5,C01036,2025-04-02,2168,652.46,INV-005842,0,Gold Nose Pin 22K,171,GOLD,18K,7760,1.5,PENDING,21748.6,22401.06,3.06
KACHA,1.5,C07468,2024-11-14,1239,10084.42,INV-005843,0,Gold Ring 22K,171,GOLD,22K,7497,1.5,PAID,336147.06,346231.48,44.98
KACHA,1.5,C02446,2024-11-11,2270,1005.28,INV-005844,0,Gold Earrings 22K,263,GOLD,18K,6565,1.5,PAID,33509.65,34514.93,5.41
KACHA,1.5,C07883,2024-09-05,730,10415.34,INV-005845,0,Gold Bangle 22K,176,GOLD,24K,7543,1.5,PAID,347178.3,357593.64,46.1
KACHA,1.5,C00993,2025-03-10,2262,56.48,INV-005846,0,Silver Glass Set,110,SILVER,999,91,1.5,PENDING,1882.94,1939.42,44.34
PAKKA,1.5,C07457,2024-07-06,1169,33.50,INV-005847,0,Silver Ring,470,SILVER,999,99,1.5,PENDING,1116.66,1150.16,18.34
PAKKA,1.5,C09718,2025-07-16,2570,10821.66,INV-005848,0,Gold Ring 22K,172,GOLD,24K,7391,1.5,PAID,360721.83,371543.49,49.13
KACHA,1.5,C04861,2025-12-06,2759,9886.74,INV-005849,0,Gold Anklet 22K,203,GOLD,22K,7747,1.5,PAID,329557.89,339444.63,42.87
PAKKA,1.5,C01220,2024-11-17,2167,69.16,INV-005850,0,Silver Chain,430,SILVER,999,87,1.5,PAID,2305.02,2374.18,46.46
PAKKA,1.5,C05231,2024-04-04,11,33.78,INV-005851,0,Silver Thali,244,SILVER,999,103,1.5,PAID,1126.01,1159.79,8.67
PAKKA,1.5,C09800,2024-04-25,2067,91.04,INV-005852,0,Silver Ring,285,SILVER,999,100,1.5,PAID,3035,3126.04,48.17
